idx,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
147,698,735,31.331007,0.19372648,28.028133,31.99662,35.4943,7.4661674,120.037,125.08606,68.84146,62.75789,1.9908919,0.5598931,0.9615672,1.8219899,2.9122424,1.9506752,27.705774,13.747931,20.825436,11.566562,2.2155278,0.7662633,24.398165,0.65577257,9.346253,1.4092647,7.5312915,2.1057403,-4.037327,-3.6780465,0.044151712,1.9005821,1.3811136,0.62916243,4.523224,1.0456477,5.3842063,2.2871292,22.311222,0.52830637,493.85886,0.3715052,1230.9526,0.1775299,-42.657566,-1.7288692,1502.3406,0.1795345,960.7049,0.3819717,-51.46986,-1.2477086,2493.55,0.114202134,836.99677,0.41384453,-54.16053,-1.1590339,-15.846506,-0.46765807,23.82166,0.36327535,0.033292323,1.2556518,-0.030450858,-0.47470054,2.4761057,0.68752164,28.49509,0.4445945,8.678317,1.4705421,6.7904916,2.4270349,-5.2072678,-2.9908135,-4.3909583,10.574254,-0.014290823,-0.015817711,0.94259834,4.460665,1.8147347,0.4492537,0.40915024,0.09327586,0.08568965,-15.17798
148,102,127,29.239773,0.21898872,25.612112,29.521173,33.82461,8.2125,316.5467,541.27045,113.514244,160.37608,1.7108217,0.5840636,0.821705,1.5029064,2.494491,1.6727861,26.562698,13.347133,18.19916,9.349896,1.86743,0.75824183,24.065992,0.6417293,13.096806,0.9862596,12.4324045,1.306355,2.1344001,7.2691216,0.056398183,1.9510499,1.4402128,0.68684036,4.2564163,1.1280088,5.780453,3.0838783,24.064493,0.6144853,480.09305,0.3764191,1203.0386,0.20429642,-45.2954,-1.610039,1517.4224,0.1642644,931.7031,0.38281175,-54.749477,-1.1606743,2492.6492,0.13111335,885.3646,0.40207356,-57.777313,-1.0729778,-16.802973,-0.4473426,25.592085,0.3494248,0.017902477,2.129287,-0.02680609,-0.5656642,2.101559,0.67573136,28.512058,0.41125253,12.860268,1.0214593,12.124131,1.4411837,1.5255129,10.720338,-5.0608644,11.896614,-0.023943093,-0.011598202,0.8128785,4.561825,2.045728,0.3947059,0.38070807,0.08833333,0.09164934,-16.537485
148,212,228,29.7788,0.14765157,26.77141,29.621729,33.733784,6.9623737,81.80624,73.27568,30.0086,26.394695,1.8425035,0.53260666,0.97383094,1.6708032,2.6185846,1.6447537,25.112953,11.371884,18.280046,9.496158,1.8104934,0.6465167,26.801064,0.5712004,9.96249,1.3963524,16.120687,0.8701197,-0.7116641,-21.32504,0.031257935,1.6682014,1.2147622,0.70113486,5.4683146,0.7536425,4.064122,2.1518834,24.519156,0.38582674,475.19086,0.37243155,1167.2035,0.18869826,-35.24102,-1.8729576,1505.194,0.15825216,924.8437,0.34199193,-48.886936,-1.1879996,2474.8696,0.12048317,865.02344,0.35118932,-51.697376,-1.0982887,-17.59463,-0.42249614,26.277742,0.31649813,0.023166055,1.670284,-0.028144892,-0.5020924,1.9755803,0.58109194,30.76407,0.36494046,9.629922,1.403493,16.711058,0.8833739,-1.2863287,-12.292111,-1.9514937,8.72893,-0.018329643,-0.013989833,0.81284726,4.81551,1.5683814,0.54039997,0.3788876,0.099473685,0.099391505,-16.189716
148,569,588,30.971024,0.19617233,26.986897,31.957169,35.36366,8.376762,205.2438,216.85825,69.80274,54.686687,1.9068987,0.5793295,0.9246795,1.7381787,2.8022258,1.8775463,27.949003,14.141008,17.233507,8.110536,2.192463,0.81877404,24.335548,0.68520147,10.819295,1.2838947,13.529224,1.1534505,-3.1225035,-4.722284,0.050590716,2.0228086,1.330472,0.7042656,4.956469,1.0423542,6.2658267,2.149285,24.620144,0.51522547,494.21204,0.38998717,1201.1725,0.2004315,-49.18975,-1.5759665,1561.451,0.16760606,941.81323,0.3932992,-58.391144,-1.1334493,2525.7407,0.1338205,964.70825,0.40726823,-60.367744,-1.0772585,-17.890356,-0.45106718,26.439268,0.35613957,0.034328114,1.3090914,-0.031069608,-0.4855704,2.4822028,0.74159175,29.00954,0.43583006,10.489724,1.318913,13.644242,1.218163,-4.1824684,-3.7239785,-3.8921466,10.956527,-0.01051845,-0.012174707,0.9805993,4.3180623,2.060222,0.38307694,0.28044975,0.10793103,0.07461992,-15.028029
148,718,737,29.577044,0.2038278,25.960155,29.638727,33.74422,7.7840652,242.95181,429.91245,75.486206,68.369545,1.7774068,0.53479725,0.85181665,1.715271,2.5590034,1.7071867,25.835653,12.3257265,17.905535,10.797213,1.9801497,0.7611414,24.598104,0.65276974,14.876203,0.9004222,9.124283,1.7549021,-0.73667985,-23.013103,0.04957177,1.9106668,1.3894325,0.7228123,4.3770995,1.1420732,5.7335825,2.1080253,25.728138,0.47941026,491.51404,0.37657785,1209.0349,0.20215267,-41.371708,-1.7139944,1502.4146,0.18168972,967.8719,0.3572586,-51.42553,-1.1959511,2514.8735,0.11604948,844.7338,0.41925174,-55.688053,-1.0676606,-17.971546,-0.45773318,27.030415,0.34925953,0.025055662,1.51815,-0.03061965,-0.5009422,2.1969059,0.6917314,28.554232,0.42372602,15.118399,0.86655396,8.814881,1.8944799,-1.869503,-9.450021,-3.7369869,11.039939,-0.017480776,-0.010812004,0.8610785,4.423381,1.848917,0.4462857,0.39993632,0.105,0.08906926,-16.004581
149,46,68,30.588522,0.16231139,27.433765,30.087738,34.435646,7.0018806,136.70338,202.56467,56.37437,51.609623,1.5680135,0.56200886,0.7794601,1.4080216,2.3132582,1.5337981,21.740278,9.835486,14.992156,6.5734735,1.5310454,0.7275893,25.358706,0.63874876,11.51424,1.1604084,7.084575,2.245239,-0.35349384,-38.858227,0.035747144,1.6767744,1.3274661,0.669099,4.9253654,0.8844264,5.0495563,2.3028646,24.301891,0.435876,459.68008,0.3520819,1219.4364,0.20521517,-46.042614,-1.641257,1450.4437,0.16124336,960.8118,0.34596273,-53.57251,-1.2229737,2442.41,0.11170877,822.0862,0.36837628,-58.29253,-1.0841719,-16.122236,-0.43972063,25.45526,0.35284632,0.02647713,1.4906937,-0.025684686,-0.5135932,1.7258232,0.6380684,29.976194,0.4280318,10.191188,1.2949647,6.1951656,2.6592693,-1.188566,-12.177852,-5.6264815,12.157995,-0.016346876,-0.01223677,0.6890456,4.5020466,2.2343822,0.35632652,0.31330168,0.09108108,0.09610759,-18.392956
149,158,177,30.556921,0.18285091,27.469917,30.634983,35.33998,7.870064,188.50952,337.1574,122.152435,248.10301,1.4775277,0.5309251,0.71795887,1.367577,2.2453566,1.5273976,21.033615,9.647356,15.281715,7.450445,1.4550496,0.69602484,28.924795,0.49904817,9.059394,1.5369077,13.671319,1.1718638,-2.5574834,-5.980278,0.044857953,2.1357522,1.320215,0.70026803,5.283528,0.93706626,6.6137433,1.696992,24.93454,0.4140605,463.55432,0.35387614,1214.4608,0.19322188,-38.22725,-1.8151815,1495.1273,0.1683773,934.86255,0.35467198,-49.16679,-1.2010676,2456.3552,0.12091381,855.6662,0.35628927,-51.54184,-1.1270969,-17.820282,-0.40633398,25.9584,0.3468062,0.031070104,1.3010056,-0.030020935,-0.5097827,1.605325,0.6235326,32.153,0.35493982,8.558643,1.5994905,13.615956,1.2337658,-3.600824,-4.431341,-6.87555,14.238285,-0.014370822,-0.012430338,0.58375263,4.7393365,2.0073957,0.4155263,0.32310742,0.068823524,0.061009392,-18.217743
149,215,238,30.157349,0.15218903,27.489168,30.100006,33.365864,5.8766956,315.28342,581.2847,55.931988,52.918373,1.506672,0.5230245,0.7856084,1.4049139,2.1429615,1.3573531,20.800545,11.043656,14.468334,7.13736,1.4559115,0.72910255,25.591803,0.6171709,12.835993,1.0606551,10.140453,1.5619678,0.48303634,28.99763,0.036075823,1.7091378,1.2730516,0.72456676,4.9190717,0.90144974,5.2243385,1.652712,24.619392,0.40940392,467.1891,0.3680508,1221.048,0.194548,-42.77357,-1.7022835,1479.8333,0.17138904,949.8266,0.35006008,-54.22997,-1.179701,2451.0303,0.11172925,833.9754,0.43197906,-57.25926,-1.092698,-16.86697,-0.42911774,24.892859,0.35772693,0.028220093,1.3043213,-0.029350836,-0.49405217,1.6150904,0.6564281,29.847477,0.42862418,12.47589,1.0975378,9.711351,1.7045919,-0.2029038,-71.178856,-5.8816633,13.051949,-0.01871496,-0.01402184,0.71637225,4.697695,2.3549933,0.33925927,0.26172397,0.08,0.06792609,-18.531752
149,393,410,29.007742,0.18256523,25.572815,29.585938,32.985146,7.4123306,159.08711,176.31673,54.63046,55.16692,1.4169394,0.52496517,0.73433405,1.3032684,2.040197,1.3058629,20.293755,10.863225,14.175255,8.188836,1.3207544,0.7330842,25.357231,0.62617695,12.0308895,1.1203331,15.423956,1.0814972,2.3112411,5.9176254,0.03866656,1.9310168,1.3042549,0.6826039,4.5458,1.0472273,5.198827,2.2141297,25.588293,0.43694246,480.00507,0.36416993,1203.349,0.20147091,-49.44518,-1.5568246,1528.8347,0.1635286,933.3668,0.3747251,-61.617413,-1.0960357,2490.872,0.112304114,890.5802,0.3989087,-63.773045,-1.039924,-17.929285,-0.41775528,25.240402,0.33498436,0.02267321,1.6877873,-0.029867,-0.46324554,1.5044336,0.6541234,30.229357,0.4007973,11.980258,1.1367862,15.849853,1.1106967,1.4931616,9.516173,-5.1229463,11.502283,-0.019899106,-0.014437967,0.6105038,4.8852267,2.3626697,0.325,0.26897955,0.093030296,0.09858037,-19.260818
149,444,462,29.345226,0.21043251,25.52856,28.923813,34.105785,8.577225,275.77258,319.78574,75.717865,88.55687,1.3646442,0.57809937,0.6851015,1.2160164,2.0267255,1.341624,17.850622,10.256417,13.940581,6.762408,1.321207,0.7700507,24.709057,0.6709013,13.991615,1.0330031,13.0273285,1.1681399,-0.28641632,-51.07545,0.040577587,1.7747772,1.3633906,0.6909479,4.4329085,1.0214331,6.0560145,1.5419511,26.058323,0.3876825,488.40515,0.35682514,1216.5809,0.19849883,-46.632664,-1.5779468,1519.1813,0.17667519,968.9129,0.37413245,-55.826485,-1.1406244,2509.8826,0.11844278,856.5131,0.4373011,-58.76838,-1.0593649,-18.259148,-0.48809585,26.233635,0.37159398,0.018084642,2.2950616,-0.028916787,-0.52789795,1.4534388,0.72345275,29.475237,0.40356243,13.643353,1.0719328,12.983159,1.242399,-0.9437466,-16.437515,-2.874277,9.625605,-0.01680533,-0.011993446,0.7239144,4.335742,1.8404908,0.4390909,0.46965083,0.09517241,0.07365439,-19.832039
150,70,81,31.184319,0.1466891,27.750097,31.28053,34.801174,7.051077,165.6121,227.00032,53.439743,63.564518,1.3915932,0.66934705,0.586326,1.156865,2.1191707,1.5328447,22.970383,12.666619,15.282379,7.984884,1.5612013,1.0763296,32.866215,0.4875628,11.553283,1.147312,-7.9284744,-1.9537584,-7.273644,-2.1095772,0.035155963,1.435439,1.394252,0.7096005,4.6168714,1.1225457,3.3386018,2.8438804,30.346193,0.3964138,517.3826,0.340294,1349.0931,0.15975864,-23.496828,-2.3745208,1495.8796,0.17351191,1071.313,0.28828922,-35.98242,-1.3422493,2526.1438,0.12888454,1098.1157,0.40570098,-46.137115,-0.97592014,-17.387781,-0.4538301,31.068819,0.3368769,0.08270731,0.3691216,-0.029991807,-0.47848764,1.6637253,1.013516,35.207558,0.39867857,11.3577175,1.148704,-7.762077,-2.0481613,-7.371531,-2.1067805,-5.529163,14.305149,0.054414853,-0.017583838,0.5438431,4.367607,1.9213176,0.4633333,0.3327137,0.048,0.039698865,-16.870016
150,123,136,32.068596,0.14741147,28.679409,31.807497,35.29508,6.6156693,256.2068,473.62753,96.159676,92.89642,1.4570135,0.59747994,0.63921845,1.280853,2.1933935,1.554175,24.551409,13.510706,16.38638,8.765623,1.7103761,0.91156596,33.664337,0.48541957,8.754407,1.7714647,-7.139835,-2.1459243,-10.166918,-1.4904774,0.044953596,1.8995435,1.361429,0.6654903,5.1022725,0.86520106,4.384785,2.2579427,32.177822,0.35594988,529.8917,0.34785908,1388.436,0.1558395,-30.045061,-2.141818,1497.9269,0.18035898,1137.0662,0.2516814,-41.129208,-1.3601699,2554.519,0.12565783,1048.8059,0.36961824,-51.624626,-1.0086565,-18.226746,-0.42809597,31.81283,0.30076754,0.08749568,0.3248859,-0.032062165,-0.44755453,1.8740538,0.8265109,36.968052,0.38464066,8.959099,1.7231272,-7.2238126,-2.1805632,-10.95746,-1.435264,-4.5757847,13.891716,0.07168401,-0.013261754,0.5160866,4.69592,1.7001547,0.50772727,0.4511393,0.07277778,0.05961036,-17.293798
150,492,508,32.39488,0.13775134,28.870438,32.27834,35.697815,6.8273773,111.7841,256.5839,107.55912,214.85678,1.3991574,0.6755784,0.55313313,1.2142737,2.1182318,1.5650986,25.456512,14.238618,16.647991,9.256751,1.4931973,0.964287,35.164505,0.4840638,7.1805773,1.994022,-9.63708,-1.5306845,-11.830949,-1.235507,0.03402825,1.7282687,1.3999656,0.75344545,5.6028914,0.8647241,4.0716977,2.4871526,31.939682,0.37954637,530.5907,0.35295996,1411.4806,0.17168586,-30.0595,-2.1634371,1482.699,0.18127733,1138.1986,0.27318534,-39.244896,-1.4414216,2544.0918,0.12916988,1093.7872,0.37604427,-51.16603,-1.0201801,-17.878271,-0.47553995,33.31628,0.30517247,0.090393305,0.32785556,-0.031966176,-0.45478913,1.6687064,0.8705163,38.62072,0.36068067,7.245649,1.9950924,-10.099096,-1.5121717,-12.85246,-1.1753178,-3.625663,13.349288,0.06383517,-0.011062814,0.26629043,4.0650406,1.3224181,0.65857136,0.5580091,0.09470589,0.083674274,-17.410357
151,56,83,29.330387,0.24789502,24.819178,29.392487,34.57474,9.755564,254.81113,324.4277,99.350044,102.37425,1.0995557,0.6395959,0.49177277,0.919202,1.6967053,1.2049326,19.913153,10.190771,10.248391,6.5679007,1.0451303,0.909779,22.554853,0.78300184,16.707882,0.6692122,11.385566,1.4890435,-2.5597105,-6.4902673,0.05351864,1.9082689,1.4289674,0.65087235,3.9731863,1.3062813,5.315413,2.5980875,26.158224,0.51795477,490.20786,0.38104337,1243.113,0.19345109,-54.225388,-1.4726981,1523.5369,0.18352063,971.993,0.36626664,-63.295673,-1.0885662,2539.2915,0.11384918,909.12946,0.47076774,-66.522675,-1.0039866,-18.255934,-0.46386442,27.489223,0.3673002,0.0236601,1.7778051,-0.029697113,-0.5097129,1.2199647,0.7992009,27.927885,0.51140356,16.326664,0.6796558,10.656933,1.675557,-3.021198,-5.8213496,-5.9550743,12.163016,-0.013902502,-0.015501073,0.41136053,3.8903298,2.34375,0.32460314,0.32746172,0.08862069,0.07498156,-20.748802
151,115,130,30.022753,0.23421945,25.737518,31.229357,36.082043,10.344524,139.44534,126.534836,177.36472,390.28928,1.2661197,0.5938785,0.5912437,1.1308316,1.8362225,1.2449789,19.076574,10.636916,12.287696,5.5127172,1.2466289,0.8229205,25.585228,0.6551178,13.285717,1.0681971,10.832007,1.2338486,-8.493381,-1.769206,0.066786684,2.1032624,1.3395933,0.63804245,4.2218084,1.1068091,6.774805,2.6336296,27.152996,0.46242842,503.77612,0.3710136,1290.2134,0.17555223,-47.8711,-1.5554922,1507.1986,0.19292434,1053.9968,0.32693303,-56.077465,-1.1509811,2563.2124,0.12328419,858.2482,0.40582177,-60.876896,-1.0175984,-18.826893,-0.40738255,28.399187,0.2990326,0.028647983,1.4094374,-0.031170627,-0.45774704,1.4361752,0.72047246,30.50158,0.41682905,12.344191,1.1404061,10.072939,1.3996463,-10.387783,-1.4754148,-5.30271,12.213004,-0.01543284,-0.013790779,0.40973443,3.802535,2.0763564,0.38580647,0.35229,0.095,0.08607167,-20.385544
151,292,302,34.300274,0.17313938,30.352198,34.636917,38.850533,8.498335,255.65799,558.96906,94.404366,114.32639,1.4101037,0.50523907,0.7536197,1.3380126,2.0017934,1.2481737,20.14709,10.164477,14.718772,7.1215224,1.3055352,0.7600247,22.258823,0.7145216,13.243756,0.92296344,4.289378,3.7555125,-10.020736,-1.4664092,0.038042724,1.8995972,1.2500434,0.6579047,5.8873253,0.88796324,8.053281,1.3141072,24.720905,0.4389462,514.3982,0.3699587,1264.0745,0.17952247,-49.638752,-1.5333709,1511.272,0.18563613,967.49664,0.3447783,-53.511868,-1.1688558,2569.2344,0.106892884,786.7613,0.43884987,-57.386753,-1.051845,-16.591936,-0.48697543,26.268156,0.3458337,0.041115105,0.88573086,-0.029651992,-0.45264086,1.4650877,0.6622897,25.886671,0.5418099,12.915846,0.93860394,3.0010107,5.5755982,-11.456612,-1.298199,-5.9343624,13.068225,-0.0075906366,-0.015182273,0.53221416,5.3053055,2.014099,0.4045,0.38964695,0.07777777,0.08910391,-19.450815
151,391,407,29.318495,0.18029362,25.770811,29.824104,33.460655,7.689844,180.5214,275.8151,93.678856,112.87065,1.2263836,0.5867521,0.5716341,1.1150149,1.78213,1.210496,18.877436,9.303322,11.924584,6.9293513,1.1638627,0.82758343,23.318506,0.7164796,16.53854,0.79765517,15.159557,1.1838365,-0.37129414,-37.88301,0.052518032,1.9541197,1.4464375,0.7310212,4.427479,1.0433917,4.213322,3.7501502,25.192993,0.59911346,505.12027,0.3823173,1235.5365,0.2081685,-49.809097,-1.4961578,1578.5923,0.18933448,970.21326,0.39693788,-60.742077,-1.074554,2569.3198,0.110999264,896.28827,0.43675417,-63.0774,-1.0110636,-19.410097,-0.416946,27.748568,0.33098096,0.022224002,1.9133277,-0.032959033,-0.42951626,1.3265733,0.7400934,28.343733,0.4511113,16.78068,0.7330694,15.275695,1.2419041,-1.1141149,-13.375663,-4.7782464,11.437842,-0.01666805,-0.01610774,0.4894664,3.9399626,2.134338,0.36882353,0.28287145,0.094642855,0.07218439,-19.953182
151,517,533,32.91864,0.1827282,28.833782,32.807053,37.74192,8.908138,96.95425,152.19756,68.55212,72.00243,1.3610865,0.54346603,0.6862663,1.286754,1.9659013,1.279635,19.080135,9.628923,12.388584,6.049373,1.3113118,0.7987331,22.211111,0.7692376,16.793665,0.8796342,6.7206187,2.3566852,-9.552177,-1.6513274,0.0422695,2.4702914,1.2601471,0.6751551,5.8696227,0.81983924,6.6672406,2.0973067,26.432661,0.51811725,518.2582,0.38972053,1276.1472,0.20530234,-56.529373,-1.4278182,1550.6425,0.2039066,958.08685,0.3874828,-60.71309,-1.1196055,2584.5352,0.12071331,849.6847,0.4509134,-64.58178,-1.0160687,-18.713829,-0.433636,27.667292,0.34218946,0.03221762,1.339116,-0.0343734,-0.42924458,1.4837338,0.7171823,27.121239,0.4958008,15.9487915,0.90538955,6.158253,2.7543755,-11.149782,-1.4723183,-5.1826034,11.282964,-0.014071911,-0.018185534,0.6432412,4.315197,2.2584693,0.34166667,0.28218886,0.0932258,0.076974526,-19.231451
152,86,107,31.631897,0.14925651,28.861961,30.870708,34.70648,5.8445168,420.08224,913.4644,63.916508,53.2908,1.9248488,0.5088748,0.994856,1.7656336,2.909446,1.91459,26.38343,12.532965,20.375717,8.628027,2.0354698,0.75160253,32.22085,0.47407874,9.386764,1.4255737,-7.1019235,-2.2626762,-7.8410263,-1.9043521,0.038022846,1.9689103,1.322118,0.6433225,5.1040587,0.8737894,2.6018403,3.1361444,28.060827,0.4095586,526.6249,0.3357456,1346.8997,0.17625764,-18.290222,-2.653234,1489.845,0.17318779,1099.0841,0.33729053,-29.23187,-1.4641647,2527.3071,0.1261054,1021.7474,0.4035799,-39.6938,-1.0023952,-16.142097,-0.50147647,30.039032,0.339493,0.08258504,0.32163966,-0.030814826,-0.45314842,2.1266851,0.72271043,34.014103,0.40100798,9.090617,1.4541624,-7.35646,-2.2212906,-8.492882,-1.7784619,-3.7675095,11.105155,0.05967112,-0.014057745,0.7303066,4.8118153,0.95556617,0.97199994,1.0152271,0.085833326,0.111613795,-15.372887
152,156,172,31.574665,0.12579823,28.669022,31.78194,33.908405,5.2393837,86.19901,82.19607,42.673267,45.237793,2.0808082,0.48180982,1.1656003,1.9052672,3.0874104,1.9218102,26.652903,13.666774,19.740294,7.567594,2.0911016,0.69610375,32.959126,0.4467573,5.4386477,2.65664,-5.671378,-3.0293558,-8.966176,-1.5601963,0.0334573,1.9817436,1.2386798,0.6830419,5.367334,0.87742114,3.3845437,2.3705964,27.376768,0.3552912,523.39764,0.32349074,1377.4441,0.16520065,-18.445044,-2.774914,1501.9282,0.15674105,1114.4927,0.29637384,-29.501528,-1.5469844,2532.225,0.11450041,1037.7351,0.38020462,-39.225025,-1.0915332,-15.768558,-0.47244367,29.53358,0.29134294,0.084231235,0.31333882,-0.032173086,-0.47426027,2.1983285,0.6613966,35.155506,0.34804353,5.3248463,2.7168705,-5.528668,-3.1596363,-9.032087,-1.5759816,-0.6858429,7.4472322,0.056194153,-0.013716503,0.76506865,5.065666,0.8160703,1.1315384,1.0165162,0.08083333,0.06800224,-15.222982
152,604,616,32.32625,0.12465473,28.723001,32.144142,35.775375,7.052374,114.21005,255.57649,27.677734,40.98632,1.8927703,0.51916623,0.92133474,1.702967,2.830615,1.9092803,25.007996,11.71793,18.310104,10.129679,2.102919,0.7653256,32.766308,0.45603806,8.4944515,1.7312827,-5.87293,-2.4725041,-13.448214,-0.9657371,0.029379448,1.4317149,1.2928472,0.6298314,5.323102,0.80847365,3.0011277,2.3761702,30.622135,0.27880415,531.2825,0.31994057,1378.8383,0.150628,-23.096554,-2.5058572,1492.2399,0.16912217,1106.714,0.30726117,-33.80232,-1.4579263,2609.483,0.105059505,990.09564,0.38647065,-44.846893,-1.0192429,-17.419497,-0.38654333,30.77225,0.29029587,0.08744367,0.28951907,-0.033310726,-0.40570837,2.2245486,0.7129804,35.091656,0.36754534,8.1416855,1.7544805,-6.137688,-2.4338498,-14.239475,-0.91983235,-4.788924,12.123472,0.05984782,-0.018412484,0.91572726,4.253545,0.92127305,0.9845454,0.71515244,0.09666667,0.038005847,-15.3346405
152,767,789,30.552923,0.1707266,27.818052,31.3029,33.84092,6.022867,146.1295,136.39235,120.10585,158.9327,1.8122526,0.544124,0.84815013,1.6843477,2.719717,1.8715669,27.092638,15.084225,17.728724,10.38683,2.0336587,0.7640532,32.05995,0.46347776,9.739729,1.4326841,-1.4426119,-10.981654,-5.8133454,-2.3847358,0.05806698,1.8318671,1.338206,0.6927279,4.200718,1.2116847,4.9386806,2.2104676,27.615843,0.4358231,508.02783,0.32492402,1356.1317,0.1687786,-27.446629,-2.1755362,1492.6853,0.168957,1119.5653,0.30503187,-38.38821,-1.364291,2506.091,0.12143945,1013.83777,0.4336585,-46.443523,-1.0674127,-17.216747,-0.45179644,29.353823,0.31280455,0.07825627,0.37332955,-0.03184354,-0.4457894,2.1695604,0.7210276,34.8222,0.3469011,9.562511,1.4242538,-1.6672822,-9.813408,-6.275864,-2.2865746,-3.8652241,11.244166,0.0611319,-0.017819788,0.83418715,4.411096,1.4135886,0.62741935,0.55748266,0.0728,0.053853128,-15.734013
153,113,128,30.783834,0.18056458,27.612688,31.466665,34.185635,6.5729465,156.2276,272.4704,69.51271,77.93643,1.7652639,0.47962287,1.0073508,1.6168051,2.5220714,1.5147206,25.798944,12.0162525,15.720272,8.968312,2.0960147,0.62599546,30.017954,0.45225447,10.73612,1.1819993,4.228038,4.224797,4.783581,3.5098968,0.0448544,1.8896006,1.3172498,0.64326525,4.7041054,0.92131525,7.541902,1.6001594,26.972168,0.42667216,488.41278,0.3729845,1321.7946,0.17454816,-34.61275,-1.8685464,1486.1432,0.1558469,1006.9131,0.34687153,-44.33871,-1.2508177,2519.6821,0.10857399,918.9034,0.3694467,-50.68502,-1.0484982,-17.48006,-0.36658216,28.612906,0.2838149,0.01860602,2.0367112,-0.024287907,-0.6083173,2.261677,0.56697905,32.778355,0.34045905,10.804844,1.1627766,4.266279,4.3524175,4.835824,3.6514165,-6.496821,14.821154,-0.023009572,-0.014477109,0.88656485,4.803202,1.4735433,0.5922727,0.47274756,0.10692307,0.107229784,-16.343916
